_id,评论内容,喜欢的菜,发布时间,用户总分,用户打分
{'$oid': '665dada3206d76c065d5ba16'},蛋糕很新鲜，味道很美味，吃的一点都不腻，送餐速度超快哦，蛮惊喜的，水果很新鲜哦，喜欢，祝商家生意兴隆，非常推荐，喜欢，喜欢，喜欢，喜欢，很惊喜，喜欢，喜欢，喜欢，喜欢，喜欢，喜欢，很惊喜，下次推荐朋友过来买,['草莓甜心'],2024-01-05 11:12,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '性价比': '5.0'}"
{'$oid': '665dada3206d76c065d5ba16'},四个盒子蛋糕，送货上门，好吃不腻，能感觉出来是动物奶油,[],2023-11-01 19:09,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '性价比': '5.0'}"
{'$oid': '665dada7206d76c065d5ba18'},[薄荷]环境: 在商场一楼，环境如图，空间还是比较大的，开放式座位 口味: 我点的是一个119的套餐。包含两个蛋糕，和一杯百香果，一小壶红茶，蛋糕甜而不腻，里面的莓果含量很足。  [樱花]性价比: 吃起来很小资情调，个人感觉性价比不高。,[],2024-06-01 16:59,3.5,"{'口味': '4.0', '环境': '4.5', '服务': '3.5', '性价比': '3.5'}"
{'$oid': '665dada7206d76c065d5ba18'},之前只知道街道口有小巴黎 没想到凯德也有啦 就在一楼中庭处  [薄荷]环境: 比较一般，位置比较小，开放座椅，比较简单 更适合打包带走 旁边有旋转木马，有时候会比较吵  小蛋糕还是很棒的，喜欢吃，如果是下午茶需要坐着聊天安静的环境的话，还是街道口的更合适些  [樱花]性价比: 店内有套餐，相对划算些,[],2024-03-17 12:01,4.5,"{'口味': '4.5', '环境': '3.5', '服务': '4.5', '性价比': '4.0'}"
{'$oid': '665dada7206d76c065d5ba18'},很久没有吃小巴黎了，比较近的店子都没开了 好不容易来一趟和楚河汉街，来满足一下自己的味蕾 [薄荷]环境:位置还蛮好找的，在中庭，开放式的餐区，整个空间不大，不过餐位在外围也不少 「招牌巴黎酥」酥脆加上绵密的奶油，口感还是特别好，甜度中等，一个切片刚刚好，不会太腻 中心的慕斯可以放一会儿解下冻口感会更软绵,['招牌巴黎酥'],2024-04-21 18:41,4.0,"{'口味': '4.0', '环境': '4.0', '服务': '4.0', '性价比': '3.5'}"
{'$oid': '665dada7206d76c065d5ba18'},周末的姐妹见面，当然就是要一起吃甜品蛋糕咯。这次跑的比较远，到汉街这边来逛街，看着这里也有小巴黎蛋糕，果断冲来了！ 这边的蛋糕品类比较少，可选的蛋糕不多，但是这个草莓和巧克力味道的，都还没有吃过，尝尝也是可以的。草莓蛋糕好好吃，草莓还是挺多的，而巧克力蛋糕里面的巧克力熔岩很浓厚，口感很浓郁啊，吃起来都不觉得太甜腻，都还不错哦！,[],2024-04-13 10:18,4.0,"{'口味': '4.0', '环境': '4.0', '服务': '4.0', '性价比': '4.0'}"
{'$oid': '665dada7206d76c065d5ba18'},小巴黎的甜品真的很不错，吃完之后让人心情愉悦，碳水下腹分泌满满的多巴胺，让人上瘾！！ 小巴黎最有特色的是原料特别好，据说门店所有产品都是世界顶级的原材料制作的，比如说法国顶级巧克力法芙娜、可可百利大溪地香草、法国总统奶油、宇治抹茶新西兰安佳奶油奶酪等进口食材等…还会根据不同季节，推出各种限定款甜品。 体验很是不错，有机会还是会再去试试其他的糕点…,[],2024-04-20 16:44,4.5,"{'口味': '3.5', '环境': '3.5', '服务': '3.5', '性价比': '3.5'}"
{'$oid': '665dada7206d76c065d5ba18'},[薄荷]环境： 很适合闺蜜小憩，点壶茶慢慢坐着聊天 「招牌巴黎酥」表面撒了很多黄油脆，里面是奶油+芝士蛋糕，甜度调的很低，我刚开始吃都没吃出来甜味！ 「树莓酸奶芝士」他家芝士蛋糕都是小小的一块，树莓口味的更清新一点,"['招牌巴黎酥', '芋芋淡奶', '树莓酸奶芝士']",2024-05-01 08:02,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5', '性价比': '4.5'}"
{'$oid': '665dada7206d76c065d5ba18'},感觉他们家的蛋糕价格偏贵，不过小朋友特别喜欢，店也看起来很干净，和其他蛋糕店在地下不一样，他们开在一楼，应该租金也贵一些，不过看起来也明亮高大上一些，主要是小孩喜欢，然后包装也很漂亮，逛街提前买了还能帮忙保鲜，挺好的,[],2024-05-12 23:51,4.0,"{'口味': '4.0', '环境': '4.0', '服务': '4.0', '性价比': '4.0'}"
{'$oid': '665dada7206d76c065d5ba18'},3月的生日，碰上了当季的新品，而且还是半糖酸奶的，感觉热量相对会低点吧，颜值不错，里层也夹了很多菠萝，是新鲜菠萝稍微偏酸，奶油不腻，有酸奶的味道，淡淡的甜，很好吃，冰的更好吃，预定蛋糕很方便，送来也很准时，蛋糕也是完整的。,[],2024-04-01 10:06,4.0,"{'口味': '4.0', '环境': '4.5', '服务': '4.5', '性价比': '4.0'}"
{'$oid': '665dada7206d76c065d5ba18'},尝试了小巴黎新出的蛋糕，荔枝和西瓜的品质很好，很甜。但是对比之前吃过的小巴黎蛋糕，确实觉得今天品控不够好，奶油不新鲜。跟店员沟通后，只回复蛋糕是今天做的，会去沟通确认下，但未主动反馈。 续白开水的时候再次与店员主动确认奶油新鲜度问题，仍只是咬死确实当天制作，无其他解释和处理措施。 小巴黎一块蛋糕的售价是36元，并不低，所以不应该是这样的品控和售后处理服务。蛋糕奶油不好吃，我还是吃完了，因为觉得还挺贵的，不想浪费。但今天的消费体验一定会影响再来购买小巴黎的可能性。,['西瓜荔枝爱丽丝'],2024-05-24 20:25,,"{'口味': '0.5', '环境': '2.5', '服务': '0.5', '性价比': '0.5'}"
{'$oid': '665dada7206d76c065d5ba18'},招牌巴黎酥必吃，位置就在凯德1818商场一楼的中间位置，以前是在旁边也就是现在的Tims的地方后来换位置了，下午嘴巴馋的时候偶尔会跑过去买一个尝尝，说实话目前这种大环境经济下滑阶段买个蛋糕还要犹豫半天，吃不起了呀，太贵了不过味道一直不错。每次去也只是买招牌，其他还没有吃过,['招牌巴黎酥'],2024-05-08 08:37,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '性价比': '5.0'}"
{'$oid': '665dada7206d76c065d5ba18'},这家蛋糕真的很好吃，我之前是吃提拉米苏爱上这家的，总是在花园道那家吃，这次在汉街吃饭，给我朋友点，点的树莓酸奶芝士，连我不爱吃蛋糕的朋友也很喜欢吃，都说这家真的很好吃，强烈推荐了！而且做得很精致，还可以免费配送。,['树莓酸奶芝士'],2024-05-12 13:22,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '性价比': '5.0'}"
{'$oid': '665dada7206d76c065d5ba18'},通过团购订得蛋糕。必须提前两个小时，要得特别急，全程小哥哥都非常配合，服务很好。 [樱花]性价比: 性价比肯定是没有外面的店高，但是有品牌会稍微溢价可以理解。 口味: 口味不错，原材料看得出来用的很好。,['树莓酸奶芝士'],2024-05-27 19:49,4.5,"{'口味': '4.5', '环境': '4.0', '服务': '5.0', '性价比': '4.0'}"
{'$oid': '665dada7206d76c065d5ba18'},以前吃过一次「招牌巴黎酥」味道挺不错的，就是很多碎末撒得到处都是，这次过生日，来凯德吃饭，就想着吃他家蛋糕吧～地方换到中庭了，很好找「玫瑰蛋糕」造型真的好看呀，很适合拍照，吃的时候把玫瑰花拿走，下面是蓝莓酱，胚底是奶酪，酸酸甜甜，虽然看的小，很有饱腹感～,['招牌巴黎酥'],2024-01-22 18:53,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5', '性价比': '4.5'}"
{'$oid': '665dada7206d76c065d5ba18'},没想到1818里还有家小巴黎，要和朋友找地方坐坐，搜咖啡列表是没搜到的。路过发现有，知道甜点的品质，就选择了这家。  [薄荷]环境： 这家店是半开放式，柜台和座位都是圆形，旁边的旋转木马有人玩响起就会有点影响聊天。  口味： 咖啡特别是甜点味道不错。巴黎酥外层的奶油和脆壳很棒，但个人感觉里面的芝士部分黄油含量有点重了，和外层的口感有点不兼容。,[],2024-02-15 22:53,4.0,"{'口味': '4.0', '环境': '3.5', '服务': '4.0', '性价比': '4.0'}"
{'$oid': '665dada7206d76c065d5ba18'},口味： 季节限定的斑斓凤梨卡仕达🍰 浓郁抹茶味搭配酸酸凤梨，整体稍微有点违和啊，凤梨太酸了点 [薄荷]环境： 在凯德18一楼，开放式环境,['斑斓凤梨卡士达蛋糕'],2024-05-05 17:14,4.0,"{'口味': '4.0', '环境': '4.5', '服务': '5.0', '性价比': '4.0'}"
{'$oid': '665dadaf206d76c065d5ba1a'},[薄荷]环境：现在装修过了，位置变小了许多，但是比原来亮堂的多，以前有点暗，座位也不太舒服，有的地道有点晃动，现在好了。  [樱花]性价比：很值，量很大，用量不大的食客为了不浪费你的打招呼说少点。  口味：武汉热的是时候冰爽到天灵盖。 原料：货真价实，甜品主义者可以去尝试。,[],2024-04-30 20:42,4.5,"{'口味': '4.5', '环境': '5.0', '服务': '4.5', '性价比': '4.5'}"
{'$oid': '665dadaf206d76c065d5ba1a'},好喜欢吃他们家的芋圆！这家店就在地铁口出的商场里，都不用走到室外，夏天好喜欢这种店，一路吹着空调过去的。 最近出的杨梅冰也好好吃！冰是很细腻的那种，比其他店的两种冰奶味足一些，三五好友来一起吃很爽，还能吃到不一样的味道！ 有券很划算，夏天来吃很舒服，不过人是真的多，小小一个店坐满了人了。,[],2024-05-12 17:03,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5', '性价比': '4.5'}"
{'$oid': '665dadaf206d76c065d5ba1a'},桃胶桂梨银耳汤，桃胶还蛮多的。里面有芋圆、梨子、红枣。梨子是蒸过的，去了核，比较软烂。芋圆很好吃，糯叽叽的。整体口感不错，甜而不腻。份量足，用优惠券的性价比很高，热乎乎的这个季节吃挺舒服。适合女生吃，桃胶是养颜的。,[],2024-04-15 14:13,4.5,"{'口味': '3.5', '环境': '3.5', '服务': '3.5', '性价比': '3.5'}"
{'$oid': '665dadaf206d76c065d5ba1a'},他家的鲜芋仙招牌还可以，但是这个冬瓜茶就一般了，很甜，喝起来有点腻，建议点以后一定要减糖，去的时候有点晚了，都快下班了，不过出品还是挺快的，这款茶只能做去冰，本来想点热的，不过也无所谓，下次在尝尝他家的奶茶，这个茶就不推荐了，便宜还是挺便宜的,['鲜芋仙招牌'],2024-04-19 00:23,3.5,"{'口味': '3.0', '环境': '3.5', '服务': '3.5', '性价比': '3.0'}"
{'$oid': '665dadaf206d76c065d5ba1a'},世界城店重新装修，变小了好多，标志红灯笼还是很显眼的，小而整洁，服务员也很麻利，真是爱的不行 钟爱芋圆四号红豆汤底配上软绵的芋头，把珍珠换成薏仁，除湿补血 太喜欢了 用了美团券，感觉赚了不少,[],2024-05-21 16:19,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '性价比': '5.0'}"
{'$oid': '665dadaf206d76c065d5ba1a'},我儿子特别喜欢吃， 他的最爱，我自己学着在家熬，每次吃一碗丢一大半，算了，还是在外面吃香一些，  原料: 原料很真，都是真材实料  口味: 超浓的红豆汤，  [樱花]性价比: 价格小贵有时候上个团购可以多囤一点  [薄荷]环境: 光谷世界城广场负一楼疫情过后，这里还是恢复了往日的热闹人潮,"['鲜芋仙招牌', '芋圆自由配']",2024-03-29 00:32,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '性价比': '5.0'}"
{'$oid': '665dadaf206d76c065d5ba1a'},商场旁边的鲜芋仙，感觉排队还是有的 我点的是热的为什么感觉这个汤很稀，一点也不好喝，太甜了，料也很少。 环境不是很好，感觉没有及时打扫，  口味: 热的没有想象中好吃  [樱花]性价比: 可以顺路饿了来一碗  原料: 感觉料有点少， [樱花]性价比: 不高哦,['芋圆自由配'],2024-06-01 17:47,3.5,"{'口味': '3.5', '环境': '3.0', '服务': '3.5', '性价比': '3.5'}"
{'$oid': '665dadaf206d76c065d5ba1a'},武汉也有了哈哈杨梅新品终于吃到了！「杨梅芋圆椰乳冰」「芋见杨梅冰沙」两个味道很还不错，当时更喜欢有芋圆.冰淇淋🍨的哈哈，口味比较更丰富。 另一个喜欢芋泥的会很爱，有一大块芋泥，还有杨梅冻条！ 店里服务也很好。,"['杨梅芋圆椰乳冰', '芋见杨梅冰沙']",2024-04-30 22:39,4.5,"{'口味': '4.5', '环境': '4.0', '服务': '5.0', '性价比': '4.0'}"
{'$oid': '665dadaf206d76c065d5ba1a'},以前对鲜芋仙印象很好，有几年没吃了，这次特地奔世界城打卡，发现已经改英文名了，因为是芋圆爱好者，点了招牌4号，本来觉得挺大一碗，发现下面全是冰，顿时好感全无，不是以前的感觉了，不会再来，不过仅代表个人看法,[],2024-05-26 19:39,2.5,"{'口味': '2.5', '环境': '2.5', '服务': '2.5', '性价比': '2.5'}"
{'$oid': '665dadaf206d76c065d5ba1a'},口味： 鲜芋仙的味道真的超级好，非常好吃！  原料： 珍珠红豆芋圆口感都很好，食材很新鲜，很美味！  [薄荷]环境： 店内环境干净整洁舒适！  [樱花]性价比：鲜芋仙是我吃过的甜品里食材味道都很不错的一家甜品，真的很好吃，一段时间就会想来吃！,[],2024-04-26 18:58,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '性价比': '5.0'}"
{'$oid': '665dadaf206d76c065d5ba1a'},好久没吃咸鱼前的烧仙草了，非常好吃，我特别喜欢吃龟苓膏，分量足，口味好，里面的玉盐糯糯的感觉鲜芋鲜的豫园最好吃，豫园一级棒真的就是豫园中的爱马仕特别好吃，他们家的烧仙草真的是持久的，长久的都爱吃他们家的豫园龟苓膏特别多，就喜欢这种满满的龟苓膏，芋头泥也特别好吃，芋泥真的特别特别好吃，软糯糯的口感非常丝滑,['鲜芋仙招牌'],2024-05-28 12:15,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '性价比': '5.0'}"
{'$oid': '665dadaf206d76c065d5ba1a'},🎈腊八过完就是年，过节就是吃吃吃。 🎈世界城新店开张仙草系列今天买一送一，但还是没能抵住腊八粥特供的诱惑，下单了。 🎈拿到手，有一点点失望，与照片不符，拿勺子一捞，嗯。像了！ 🎈甜度是正常甜还低一度的感觉，吃起来比较舒服，吃了所有东西，如芋圆、珍珠、糯米、桂圆肉，发现里面最好吃的还是红小豆，两个汤圆，最后吃的，算是颜值担当了，内馅分别是花生酱和芋泥，好吃，但皮真的会腻。 🎈中规中矩的感觉，价格也没有很大的优势。,[],2024-01-18 16:44,3.5,"{'口味': '3.5', '环境': '4.0', '服务': '3.5', '性价比': '3.0'}"
